,fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
3858,2024-08-30 13:00:00,0,26,26,29.0,0.0,0,62,Riesgo,0,10,Riesgo,NE,20,28001
3859,2024-08-30 14:00:00,7,27,28,37.0,0.0,0,60,50,0,50,Riesgo,NE,19,28001
3860,2024-08-30 15:00:00,5,28,29,31.0,0.0,0,55,Riesgo,0,50,Riesgo,NE,24,28001
3861,2024-08-30 16:00:00,6,29,30,28.0,0.1,0,50,Riesgo,0,50,Sin riesgo,NE,21,28001
3862,2024-08-30 17:00:00,5,30,31,22.0,0.0,0,51,Riesgo,0,50,Sin riesgo,E,19,28001
3863,2024-08-30 18:00:00,4,28,29,20.0,0.0,0,56,Riesgo,0,50,Sin riesgo,E,12,28001
3864,2024-08-30 19:00:00,5,27,28,20.0,0.0,0,62,Riesgo,0,50,Sin riesgo,E,13,28001
3865,2024-08-30 20:00:00,1,26,26,22.0,0.0,0,66,10,0,10,Sin riesgo,E,14,28001
3866,2024-08-30 21:00:00,0,24,24,20.0,0.0,0,70,10,0,10,Sin riesgo,SE,11,28001
3867,2024-08-30 22:00:00,0,22,22,17.0,0.0,0,74,10,0,10,Sin riesgo,NE,14,28001
3868,2024-08-30 23:00:00,5,21,21,23.0,0.0,0,87,10,0,10,Sin riesgo,NE,12,28001
3869,2024-08-31 00:00:00,5,20,20,28.0,0.0,0,87,10,0,10,Sin riesgo,E,16,28001
3870,2024-08-31 01:00:00,7,20,20,27.0,0.0,0,82,10,0,10,Sin riesgo,E,19,28001
3871,2024-08-31 02:00:00,5,20,20,35.0,0.0,0,77,0,0,0,Sin riesgo,E,19,28001
3872,2024-08-31 03:00:00,1,19,19,25.0,0.0,0,80,0,0,0,Sin riesgo,E,23,28001
3873,2024-08-31 04:00:00,5,19,19,23.0,0.0,0,80,0,0,0,Sin riesgo,E,16,28001
3874,2024-08-31 05:00:00,7,18,18,19.0,0.0,0,83,0,0,0,Sin riesgo,NE,14,28001
3875,2024-08-31 06:00:00,4,18,18,16.0,0.0,0,85,0,0,0,Sin riesgo,NE,13,28001
3876,2024-08-31 07:00:00,0,18,18,13.0,0.0,0,87,0,0,0,Sin riesgo,E,9,28001
3877,2024-08-29 12:00:00,3,24,24,27.0,0.0,0,65,90,0,70,Riesgo,E,13,28001
3878,2024-08-29 13:00:00,1,25,25,23.0,0.0,0,54,Riesgo,0,70,Riesgo,E,14,28001
3879,2024-08-29 14:00:00,7,25,25,25.0,0.0,0,54,100,0,70,Riesgo,E,11,28001
3880,2024-08-29 15:00:00,7,23,23,21.0,0.0,0,60,Riesgo,0,70,Riesgo,SE,13,28001
3881,2024-08-29 16:00:00,7,26,26,26.0,0.0,0,47,Riesgo,0,70,Riesgo,SE,11,28001
3882,2024-08-29 17:00:00,7,25,25,37.0,0.0,0,46,Riesgo,0,70,Riesgo,S,13,28001
3883,2024-08-29 18:00:00,6,26,26,29.0,0.1,0,45,Riesgo,0,70,Riesgo,S,22,28001
3884,2024-08-29 19:00:00,5,19,19,10.0,0.0,0,52,Riesgo,0,70,Riesgo,E,5,28001
3885,2024-08-29 20:00:00,6,20,20,9.0,0.1,0,48,70,0,65,Riesgo,NE,6,28001
3886,2024-08-29 21:00:00,3,19,19,9.0,0.0,0,60,Riesgo,0,65,Riesgo,E,4,28001
3887,2024-08-29 22:00:00,3,19,19,9.0,0.0,0,62,Riesgo,0,65,Riesgo,NE,3,28001
3888,2024-08-29 23:00:00,6,18,18,10.0,0.1,0,67,Riesgo,0,65,Riesgo,E,6,28001
3889,2024-08-30 00:00:00,7,18,18,15.0,0.0,0,73,Riesgo,0,65,Sin riesgo,E,7,28001
3890,2024-08-30 01:00:00,6,17,17,9.0,0.1,0,78,Riesgo,0,65,Sin riesgo,E,10,28001
3891,2024-08-30 02:00:00,0,17,17,9.0,0.0,0,81,15,0,15,Sin riesgo,SE,6,28001
3892,2024-08-30 03:00:00,3,17,17,8.0,0.0,0,77,15,0,15,Sin riesgo,E,6,28001
3893,2024-08-30 04:00:00,1,17,17,15.0,0.0,0,83,15,0,15,Sin riesgo,E,6,28001
3894,2024-08-30 05:00:00,1,17,17,19.0,0.0,0,82,15,0,15,Sin riesgo,E,10,28001
3895,2024-08-30 06:00:00,3,17,17,22.0,0.0,0,89,Riesgo,0,15,Sin riesgo,E,12,28001
3896,2024-08-30 07:00:00,4,16,16,19.0,0.0,0,95,Riesgo,0,15,Sin riesgo,E,14,28001
3897,2024-08-30 08:00:00,5,17,17,16.0,0.0,0,97,55,0,55,Riesgo,E,12,28001
3898,2024-08-30 09:00:00,5,19,19,27.0,0.0,0,88,Riesgo,0,55,Riesgo,E,10,28001
3899,2024-08-30 10:00:00,7,21,21,24.0,0.0,0,79,Riesgo,0,55,Riesgo,E,15,28001
3900,2024-08-30 11:00:00,8,23,23,23.0,0.2,0,72,Riesgo,0,55,Riesgo,E,14,28001
3901,2024-08-30 12:00:00,9,24,24,30.0,13.0,0,70,Riesgo,0,55,Riesgo,E,15,28001
3902,2024-08-30 13:00:00,17,25,25,10.0,2.0,0,54,Riesgo,0,55,Riesgo,NE,17,28001
3903,2024-08-30 14:00:00,6,26,26,15.0,0.1,0,48,65,0,65,Riesgo,S,3,28001
3904,2024-08-30 15:00:00,6,27,27,13.0,0.1,0,45,Riesgo,0,65,Riesgo,NE,7,28001
3905,2024-08-30 16:00:00,6,27,27,13.0,0.1,0,44,Riesgo,0,65,Sin riesgo,N,6,28001
3906,2024-08-30 17:00:00,6,28,28,20.0,0.1,0,44,Riesgo,0,65,Sin riesgo,N,6,28001
3907,2024-08-30 18:00:00,6,26,26,17.0,0.1,0,49,Riesgo,0,65,Sin riesgo,E,11,28001
3908,2024-08-30 19:00:00,6,25,25,12.0,0.1,0,51,Riesgo,0,65,Sin riesgo,E,10,28001
3909,2024-08-30 20:00:00,4,24,24,7.0,0.0,0,63,30,0,30,Sin riesgo,NE,6,28001
3910,2024-08-30 21:00:00,5,22,22,8.0,0.0,0,71,30,0,30,Sin riesgo,NE,5,28001
3911,2024-08-30 22:00:00,0,21,21,8.0,0.0,0,75,30,0,30,Sin riesgo,NE,6,28001
3912,2024-08-30 23:00:00,5,19,19,7.0,0.0,0,82,30,0,30,Sin riesgo,E,6,28001
3913,2024-08-31 00:00:00,1,19,19,8.0,0.0,0,84,30,0,30,Sin riesgo,E,5,28001
3914,2024-08-31 01:00:00,1,18,18,9.0,0.0,0,87,30,0,30,Sin riesgo,NE,6,28001
3915,2024-08-31 02:00:00,7,18,18,8.0,0.0,0,90,0,0,0,Sin riesgo,NE,7,28001
3916,2024-08-31 03:00:00,5,18,18,18.0,0.0,0,92,0,0,0,Sin riesgo,E,6,28001
3917,2024-08-31 04:00:00,5,18,18,11.0,0.0,0,89,0,0,0,Sin riesgo,NE,12,28001
3918,2024-08-31 05:00:00,4,17,17,1.0,0.0,0,90,0,0,0,Sin riesgo,NE,8,28001
3919,2024-08-31 06:00:00,5,17,17,4.0,0.0,0,89,0,0,0,Sin riesgo,NO,1,28001
3920,2024-08-31 07:00:00,0,17,17,6.0,0.0,0,86,0,0,0,Sin riesgo,O,3,28001
3921,2024-08-29 12:00:00,6,26,26,18.0,0.1,0,54,90,0,75,Riesgo,E,10,28001
3922,2024-08-29 13:00:00,6,28,28,18.0,0.1,0,46,Riesgo,0,75,Riesgo,E,7,28001
3923,2024-08-29 14:00:00,7,27,27,24.0,0.0,0,44,95,0,75,Riesgo,SE,6,28001
3924,2024-08-29 15:00:00,7,27,27,36.0,0.0,0,41,Riesgo,0,75,Riesgo,S,13,28001
3925,2024-08-29 16:00:00,5,29,29,35.0,0.0,0,39,Riesgo,0,75,Riesgo,S,23,28001
3926,2024-08-29 17:00:00,3,28,28,34.0,0.0,0,38,Riesgo,0,75,Riesgo,S,21,28001
3927,2024-08-29 18:00:00,7,26,26,34.0,0.0,0,40,Riesgo,0,75,Riesgo,S,20,28001
3928,2024-08-29 19:00:00,10,24,24,32.0,0.7,0,43,Riesgo,0,75,Riesgo,S,21,28001
3929,2024-08-29 20:00:00,5,22,22,23.0,0.0,0,68,75,0,65,Riesgo,N,22,28001
3930,2024-08-29 21:00:00,4,21,21,33.0,0.0,0,70,Riesgo,0,65,Riesgo,NE,11,28001
3931,2024-08-29 22:00:00,4,20,20,25.0,0.0,0,81,Riesgo,0,65,Riesgo,N,23,28001
3932,2024-08-29 23:00:00,3,20,20,18.0,0.0,0,78,Riesgo,0,65,Riesgo,E,15,28001
3933,2024-08-30 00:00:00,6,19,19,20.0,0.1,0,82,Riesgo,0,65,Sin riesgo,NE,13,28001
3934,2024-08-30 01:00:00,3,19,19,25.0,0.0,0,83,Riesgo,0,65,Sin riesgo,E,14,28001
3935,2024-08-30 02:00:00,1,18,18,24.0,0.0,0,84,5,0,5,Sin riesgo,E,17,28001
3936,2024-08-30 03:00:00,1,18,18,11.0,0.0,0,100,5,0,5,Sin riesgo,E,16,28001
3937,2024-08-30 04:00:00,5,18,18,14.0,0.0,0,100,5,0,5,Sin riesgo,E,7,28001
3938,2024-08-30 05:00:00,1,18,18,17.0,0.0,0,100,5,0,5,Sin riesgo,E,9,28001
3939,2024-08-30 06:00:00,7,18,18,18.0,0.0,0,100,Riesgo,0,5,Sin riesgo,E,12,28001
3940,2024-08-30 07:00:00,7,18,18,13.0,0.0,0,99,Riesgo,0,5,Sin riesgo,SE,11,28001
3941,2024-08-30 08:00:00,5,18,18,28.0,0.0,0,100,10,0,10,Riesgo,SE,8,28001
3942,2024-08-30 09:00:00,7,20,20,48.0,0.0,0,90,Riesgo,0,10,Riesgo,E,19,28001
3943,2024-08-30 10:00:00,7,22,22,27.0,0.0,0,76,Riesgo,0,10,Riesgo,SE,33,28001
3944,2024-08-30 11:00:00,7,25,25,34.0,0.0,0,67,Riesgo,0,10,Riesgo,S,11,28001
3945,2024-08-30 12:00:00,7,26,26,26.0,0.0,0,62,Riesgo,0,10,Riesgo,NE,22,28001
3946,2024-08-30 13:00:00,0,27,28,31.0,0.0,0,58,Riesgo,0,10,Riesgo,NE,12,28001
3947,2024-08-30 14:00:00,1,29,30,37.0,0.0,0,56,65,0,65,Riesgo,N,21,28001
3948,2024-08-30 15:00:00,16,29,31,36.0,0.1,0,58,Riesgo,0,65,Riesgo,N,25,28001
3949,2024-08-30 16:00:00,4,30,32,28.0,0.0,0,56,Riesgo,0,65,Sin riesgo,NE,22,28001
3950,2024-08-30 17:00:00,1,31,32,32.0,0.0,0,49,Riesgo,0,65,Sin riesgo,NE,15,28001
3951,2024-08-30 18:00:00,5,29,29,30.0,0.0,0,44,Riesgo,0,65,Sin riesgo,SE,15,28001
3952,2024-08-30 19:00:00,1,27,27,31.0,0.0,0,47,Riesgo,0,65,Sin riesgo,E,20,28001
3953,2024-08-30 20:00:00,4,25,25,20.0,0.0,0,57,10,0,10,Sin riesgo,SE,18,28001
3954,2024-08-30 21:00:00,0,24,24,19.0,0.0,0,63,10,0,10,Sin riesgo,E,11,28001
3955,2024-08-30 22:00:00,0,22,22,25.0,0.0,0,67,10,0,10,Sin riesgo,E,13,28001
3956,2024-08-30 23:00:00,3,21,21,22.0,0.0,0,74,10,0,10,Sin riesgo,E,18,28001
3957,2024-08-31 00:00:00,7,21,21,41.0,0.0,0,68,10,0,10,Sin riesgo,E,13,28001
3958,2024-08-31 01:00:00,1,20,20,45.0,0.0,0,71,10,0,10,Sin riesgo,E,28,28001
3959,2024-08-31 02:00:00,1,20,20,61.0,0.0,0,69,0,0,0,Sin riesgo,E,31,28001
3960,2024-08-31 03:00:00,7,19,19,38.0,0.0,0,75,0,0,0,Sin riesgo,SE,43,28001
3961,2024-08-31 04:00:00,12,19,19,23.0,0.0,0,81,0,0,0,Sin riesgo,SE,20,28001
3962,2024-08-31 05:00:00,1,18,18,11.0,0.0,0,87,0,0,0,Sin riesgo,E,13,28001
3963,2024-08-31 06:00:00,5,18,18,9.0,0.0,0,89,0,0,0,Sin riesgo,N,7,28001
3964,2024-08-31 07:00:00,5,18,18,14.0,0.0,0,85,0,0,0,Sin riesgo,E,6,28001
3965,2024-08-29 12:00:00,6,24,24,19.0,0.1,0,59,80,0,65,Riesgo,E,9,28001
3966,2024-08-29 13:00:00,6,26,26,17.0,0.1,0,52,Riesgo,0,65,Riesgo,E,7,28001
3967,2024-08-29 14:00:00,1,27,27,22.0,0.0,0,45,95,0,65,Riesgo,SE,8,28001
3968,2024-08-29 15:00:00,7,27,27,18.0,0.0,0,43,Riesgo,0,65,Riesgo,SE,10,28001
3969,2024-08-29 16:00:00,1,28,28,43.0,0.0,0,41,Riesgo,0,65,Riesgo,SE,8,28001
3970,2024-08-29 17:00:00,8,28,28,54.0,0.3,0,44,Riesgo,0,65,Riesgo,SE,21,28001
3971,2024-08-29 18:00:00,17,25,25,27.0,2.0,0,64,Riesgo,0,65,Riesgo,O,33,28001
3972,2024-08-29 19:00:00,1,23,23,18.0,0.0,0,74,Riesgo,0,65,Riesgo,NE,14,28001
3973,2024-08-29 20:00:00,0,20,20,14.0,0.0,0,90,75,0,65,Riesgo,N,10,28001
3974,2024-08-29 21:00:00,7,21,21,20.0,0.0,0,82,Riesgo,0,65,Riesgo,E,9,28001
3975,2024-08-29 22:00:00,13,18,18,34.0,0.1,0,86,Riesgo,0,65,Riesgo,N,13,28001
3976,2024-08-29 23:00:00,3,19,19,30.0,0.0,0,81,Riesgo,0,65,Riesgo,NE,22,28001
3977,2024-08-30 00:00:00,3,19,19,25.0,0.0,0,85,Riesgo,0,65,Sin riesgo,NE,17,28001
3978,2024-08-30 01:00:00,5,18,18,24.0,0.0,0,90,Riesgo,0,65,Sin riesgo,NE,16,28001
3979,2024-08-30 02:00:00,1,18,18,38.0,0.0,0,94,10,0,10,Sin riesgo,NE,13,28001
3980,2024-08-30 03:00:00,1,18,18,32.0,0.0,0,90,10,0,10,Sin riesgo,NE,25,28001
3981,2024-08-30 04:00:00,3,18,18,33.0,0.0,0,90,10,0,10,Sin riesgo,NE,21,28001
3982,2024-08-30 05:00:00,3,18,18,30.0,0.0,0,90,10,0,10,Sin riesgo,NE,21,28001
3983,2024-08-30 06:00:00,4,18,18,31.0,0.0,0,92,Riesgo,0,10,Sin riesgo,NE,20,28001
3984,2024-08-30 07:00:00,5,18,18,29.0,0.0,0,93,Riesgo,0,10,Sin riesgo,NE,20,28001
3985,2024-08-30 08:00:00,5,17,17,27.0,0.0,0,98,20,0,20,Riesgo,NE,19,28001
3986,2024-08-30 09:00:00,1,20,20,27.0,0.0,0,90,Riesgo,0,20,Riesgo,NE,17,28001
3987,2024-08-30 10:00:00,7,22,22,27.0,0.0,0,81,Riesgo,0,20,Riesgo,E,16,28001
3988,2024-08-30 11:00:00,7,24,24,41.0,0.0,0,78,Riesgo,0,20,Riesgo,E,15,28001
3989,2024-08-30 12:00:00,3,25,25,41.0,0.0,0,67,Riesgo,0,20,Riesgo,E,28,28001
3990,2024-08-30 13:00:00,0,26,26,36.0,0.0,0,62,Riesgo,0,20,Riesgo,N,27,28001
3991,2024-08-30 14:00:00,3,27,28,33.0,0.0,0,56,50,0,50,Riesgo,NE,19,28001
3992,2024-08-30 15:00:00,3,28,29,31.0,0.0,0,52,Riesgo,0,50,Riesgo,NE,20,28001
3993,2024-08-30 16:00:00,6,29,29,26.0,0.1,0,45,Riesgo,0,50,Sin riesgo,NE,18,28001
3994,2024-08-30 17:00:00,5,30,30,26.0,0.0,0,45,Riesgo,0,50,Sin riesgo,NE,15,28001
3995,2024-08-30 18:00:00,4,28,29,25.0,0.0,0,51,Riesgo,0,50,Sin riesgo,NE,15,28001
3996,2024-08-30 19:00:00,0,26,26,19.0,0.0,0,60,Riesgo,0,50,Sin riesgo,NE,15,28001
3997,2024-08-30 20:00:00,5,24,24,18.0,0.0,0,72,20,0,20,Sin riesgo,NE,11,28001
3998,2024-08-30 21:00:00,0,23,23,24.0,0.0,0,79,20,0,20,Sin riesgo,NE,10,28001
3999,2024-08-30 22:00:00,0,22,22,22.0,0.0,0,82,20,0,20,Sin riesgo,NE,16,28001
4000,2024-08-30 23:00:00,5,21,21,20.0,0.0,0,89,20,0,20,Sin riesgo,NE,14,28001
4001,2024-08-31 00:00:00,5,20,20,20.0,0.0,0,92,20,0,20,Sin riesgo,E,13,28001
4002,2024-08-31 01:00:00,7,20,20,14.0,0.0,0,90,20,0,20,Sin riesgo,E,13,28001
4003,2024-08-31 02:00:00,1,20,20,24.0,0.0,0,87,5,0,5,Sin riesgo,E,9,28001
4004,2024-08-31 03:00:00,1,19,19,14.0,0.0,0,82,5,0,5,Sin riesgo,E,15,28001
4005,2024-08-31 04:00:00,5,19,19,20.0,0.0,0,83,5,0,5,Sin riesgo,NE,8,28001
4006,2024-08-31 05:00:00,1,18,18,14.0,0.0,0,84,5,0,5,Sin riesgo,NE,14,28001
4007,2024-08-31 06:00:00,4,18,18,12.0,0.0,0,85,5,0,5,Sin riesgo,NE,9,28001
4008,2024-08-31 07:00:00,0,18,18,13.0,0.0,0,88,5,0,5,Sin riesgo,NE,8,28001
4009,2024-08-29 12:00:00,0,22,22,34.0,0.0,0,62,85,0,70,Riesgo,SE,10,28001
4010,2024-08-29 13:00:00,0,24,24,33.0,0.0,0,56,Riesgo,0,70,Riesgo,SE,13,28001
4011,2024-08-29 14:00:00,7,23,23,36.0,0.0,0,55,95,0,70,Riesgo,SE,13,28001
4012,2024-08-29 15:00:00,7,21,21,37.0,0.0,0,60,Riesgo,0,70,Riesgo,S,15,28001
4013,2024-08-29 16:00:00,1,24,24,37.0,0.0,0,52,Riesgo,0,70,Riesgo,S,16,28001
4014,2024-08-29 17:00:00,2,23,23,36.0,0.1,0,50,Riesgo,0,70,Riesgo,S,15,28001
4015,2024-08-29 18:00:00,0,24,24,34.0,0.0,0,49,Riesgo,0,70,Riesgo,S,15,28001
4016,2024-08-29 19:00:00,5,18,18,17.0,0.0,0,37,Riesgo,0,70,Riesgo,SE,11,28001
4017,2024-08-29 20:00:00,0,18,18,12.0,0.0,0,57,55,0,55,Riesgo,SE,5,28001
4018,2024-08-29 21:00:00,3,18,18,11.0,0.0,0,65,Riesgo,0,55,Riesgo,NE,4,28001
4019,2024-08-29 22:00:00,6,17,17,12.0,0.1,0,68,Riesgo,0,55,Riesgo,NE,2,28001
4020,2024-08-29 23:00:00,4,17,17,9.0,0.0,0,73,Riesgo,0,55,Riesgo,NE,5,28001
4021,2024-08-30 00:00:00,3,16,16,10.0,0.0,0,73,Riesgo,0,55,Sin riesgo,E,4,28001
4022,2024-08-30 01:00:00,4,16,16,10.0,0.0,0,76,Riesgo,0,55,Sin riesgo,NE,5,28001
4023,2024-08-30 02:00:00,0,15,15,19.0,0.0,0,79,10,0,10,Sin riesgo,E,5,28001
4024,2024-08-30 03:00:00,0,15,15,14.0,0.0,0,81,10,0,10,Sin riesgo,E,9,28001
4025,2024-08-30 04:00:00,5,16,16,13.0,0.0,0,82,10,0,10,Sin riesgo,E,7,28001
4026,2024-08-30 05:00:00,5,16,16,6.0,0.0,0,85,10,0,10,Sin riesgo,E,5,28001
4027,2024-08-30 06:00:00,5,16,16,6.0,0.0,0,86,Riesgo,0,10,Sin riesgo,N,2,28001
4028,2024-08-30 07:00:00,4,16,16,10.0,0.0,0,83,Riesgo,0,10,Sin riesgo,N,3,28001
4029,2024-08-30 08:00:00,4,16,16,11.0,0.0,0,84,65,0,65,Riesgo,NE,5,28001
4030,2024-08-30 09:00:00,5,17,17,19.0,0.0,0,78,Riesgo,0,65,Riesgo,N,5,28001
4031,2024-08-30 10:00:00,7,19,19,31.0,0.0,0,75,Riesgo,0,65,Riesgo,S,7,28001
4032,2024-08-30 11:00:00,8,21,21,30.0,0.1,0,72,Riesgo,0,65,Riesgo,SE,12,28001
4033,2024-08-30 12:00:00,9,22,22,55.0,5.0,0,69,Riesgo,0,65,Riesgo,E,9,28001
4034,2024-08-30 13:00:00,17,24,24,26.0,2.0,0,52,Riesgo,0,65,Riesgo,SE,20,28001
4035,2024-08-30 14:00:00,6,25,25,18.0,0.1,0,40,60,0,60,Riesgo,N,10,28001
4036,2024-08-30 15:00:00,6,25,25,18.0,0.1,0,42,Riesgo,0,60,Riesgo,SO,6,28001
4037,2024-08-30 16:00:00,6,26,26,17.0,0.1,0,42,Riesgo,0,60,Sin riesgo,SO,6,28001
4038,2024-08-30 17:00:00,6,25,25,21.0,0.1,0,43,Riesgo,0,60,Sin riesgo,S,6,28001
4039,2024-08-30 18:00:00,6,25,25,25.0,0.1,0,45,Riesgo,0,60,Sin riesgo,SE,7,28001
4040,2024-08-30 19:00:00,6,24,24,16.0,0.1,0,46,Riesgo,0,60,Sin riesgo,SE,9,28001
4041,2024-08-30 20:00:00,5,23,23,17.0,0.0,0,50,20,0,20,Sin riesgo,E,6,28001
4042,2024-08-30 21:00:00,5,21,21,16.0,0.0,0,62,20,0,20,Sin riesgo,E,7,28001
4043,2024-08-30 22:00:00,5,19,19,10.0,0.0,0,72,20,0,20,Sin riesgo,E,7,28001
4044,2024-08-30 23:00:00,5,17,17,15.0,0.0,0,84,20,0,20,Sin riesgo,E,5,28001
4045,2024-08-31 00:00:00,7,17,17,24.0,0.0,0,82,20,0,20,Sin riesgo,E,7,28001
4046,2024-08-31 01:00:00,5,17,17,24.0,0.0,0,85,20,0,20,Sin riesgo,SE,10,28001
4047,2024-08-31 02:00:00,1,16,16,19.0,0.0,0,82,0,0,0,Sin riesgo,SE,10,28001
4048,2024-08-31 03:00:00,5,16,16,20.0,0.0,0,80,0,0,0,Sin riesgo,SE,8,28001
4049,2024-08-31 04:00:00,4,16,16,14.0,0.0,0,82,0,0,0,Sin riesgo,E,8,28001
4050,2024-08-31 05:00:00,4,15,15,11.0,0.0,0,86,0,0,0,Sin riesgo,SE,5,28001
4051,2024-08-31 06:00:00,5,15,15,9.0,0.0,0,82,0,0,0,Sin riesgo,NE,5,28001
4052,2024-08-31 07:00:00,0,15,15,8.0,0.0,0,73,0,0,0,Sin riesgo,E,4,28001
4053,2024-08-29 12:00:00,0,22,22,17.0,0.0,0,73,90,0,75,Riesgo,E,6,28001
4054,2024-08-29 13:00:00,0,24,24,20.0,0.0,0,67,Riesgo,0,75,Riesgo,E,8,28001
4055,2024-08-29 14:00:00,0,25,25,21.0,0.0,0,60,100,0,75,Riesgo,SE,9,28001
4056,2024-08-29 15:00:00,0,24,24,24.0,0.0,0,58,Riesgo,0,75,Riesgo,SE,9,28001
4057,2024-08-29 16:00:00,1,24,24,22.0,0.0,0,58,Riesgo,0,75,Riesgo,S,10,28001
4058,2024-08-29 17:00:00,0,25,25,46.0,0.0,0,52,Riesgo,0,75,Riesgo,S,10,28001
4059,2024-08-29 18:00:00,2,23,23,67.0,0.7,0,48,Riesgo,0,75,Riesgo,S,17,28001
4060,2024-08-29 19:00:00,6,21,21,22.0,0.1,0,66,Riesgo,0,75,Riesgo,S,26,28001
4061,2024-08-29 20:00:00,1,20,20,23.0,0.0,0,55,80,0,65,Riesgo,O,13,28001
4062,2024-08-29 21:00:00,0,19,19,17.0,0.0,0,74,Riesgo,0,65,Riesgo,E,8,28001
4063,2024-08-29 22:00:00,5,18,18,7.0,0.0,0,69,Riesgo,0,65,Riesgo,N,10,28001
4064,2024-08-29 23:00:00,1,18,18,17.0,0.0,0,72,Riesgo,0,65,Riesgo,N,5,28001
4065,2024-08-30 00:00:00,1,17,17,25.0,0.0,0,75,Riesgo,0,65,Sin riesgo,NE,12,28001
4066,2024-08-30 01:00:00,9,17,17,25.0,8.0,0,88,Riesgo,0,65,Sin riesgo,N,16,28001
4067,2024-08-30 02:00:00,3,16,16,9.0,0.0,0,100,15,0,15,Sin riesgo,N,17,28001
4068,2024-08-30 03:00:00,1,16,16,13.0,0.0,0,100,15,0,15,Sin riesgo,N,5,28001
4069,2024-08-30 04:00:00,1,16,16,11.0,0.0,0,100,15,0,15,Sin riesgo,N,6,28001
4070,2024-08-30 05:00:00,7,15,15,12.0,0.0,0,100,15,0,15,Sin riesgo,N,7,28001
4071,2024-08-30 06:00:00,7,15,15,12.0,0.0,0,100,Riesgo,0,15,Sin riesgo,NE,8,28001
4072,2024-08-30 07:00:00,5,15,15,12.0,0.0,0,100,Riesgo,0,15,Sin riesgo,NE,8,28001
4073,2024-08-30 08:00:00,4,15,15,7.0,0.0,0,100,45,0,45,Riesgo,N,8,28001
4074,2024-08-30 09:00:00,4,17,17,16.0,0.0,0,100,Riesgo,0,45,Riesgo,NE,3,28001
4075,2024-08-30 10:00:00,7,20,20,18.0,0.0,0,89,Riesgo,0,45,Riesgo,E,10,28001
4076,2024-08-30 11:00:00,19,22,22,50.0,0.0,0,80,Riesgo,0,45,Riesgo,SE,10,28001
4077,2024-08-30 12:00:00,7,23,23,32.0,0.0,0,73,Riesgo,0,45,Riesgo,SE,35,28001
4078,2024-08-30 13:00:00,7,25,25,24.0,0.0,0,55,Riesgo,0,45,Riesgo,NO,22,28001
4079,2024-08-30 14:00:00,0,27,27,17.0,0.0,0,48,60,0,60,Riesgo,N,16,28001
4080,2024-08-30 15:00:00,0,27,27,13.0,0.0,0,47,Riesgo,0,60,Riesgo,N,6,28001
4081,2024-08-30 16:00:00,6,28,28,9.0,0.1,0,46,Riesgo,0,60,Sin riesgo,S,4,28001
4082,2024-08-30 17:00:00,0,28,28,10.0,0.0,0,45,Riesgo,0,60,Sin riesgo,SO,2,28001
4083,2024-08-30 18:00:00,5,26,26,10.0,0.0,0,50,Riesgo,0,60,Sin riesgo,E,4,28001
4084,2024-08-30 19:00:00,5,25,25,9.0,0.0,0,59,Riesgo,0,60,Sin riesgo,E,4,28001
4085,2024-08-30 20:00:00,0,23,23,6.0,0.0,0,72,40,0,40,Sin riesgo,N,6,28001
4086,2024-08-30 21:00:00,5,22,22,6.0,0.0,0,77,40,0,40,Sin riesgo,N,4,28001
4087,2024-08-30 22:00:00,4,21,21,10.0,0.0,0,79,40,0,40,Sin riesgo,N,5,28001
4088,2024-08-30 23:00:00,3,19,19,7.0,0.0,0,85,40,0,40,Sin riesgo,N,7,28001
4089,2024-08-31 00:00:00,7,19,19,10.0,0.0,0,88,40,0,40,Sin riesgo,N,5,28001
4090,2024-08-31 01:00:00,1,18,18,12.0,0.0,0,93,40,0,40,Sin riesgo,N,8,28001
4091,2024-08-31 02:00:00,3,17,17,6.0,0.0,0,92,0,0,0,Sin riesgo,N,8,28001
4092,2024-08-31 03:00:00,5,18,18,10.0,0.0,0,86,0,0,0,Sin riesgo,N,4,28001
4093,2024-08-31 04:00:00,4,16,16,7.0,0.0,0,100,0,0,0,Sin riesgo,NE,7,28001
4094,2024-08-31 05:00:00,4,17,17,12.0,0.0,0,94,0,0,0,Sin riesgo,N,5,28001
4095,2024-08-31 06:00:00,4,17,17,6.0,0.0,0,87,0,0,0,Sin riesgo,N,6,28001
4096,2024-08-31 07:00:00,0,16,16,4.0,0.0,0,89,0,0,0,Sin riesgo,O,4,28001
4097,2024-08-29 12:00:00,8,24,24,21.0,0.1,0,65,75,0,65,Riesgo,E,10,28001
4098,2024-08-29 13:00:00,6,25,25,19.0,0.1,0,57,Riesgo,0,65,Riesgo,SE,9,28001
4099,2024-08-29 14:00:00,7,26,26,27.0,0.0,0,50,90,0,65,Riesgo,SE,9,28001
4100,2024-08-29 15:00:00,7,25,25,27.0,0.0,0,50,Riesgo,0,65,Riesgo,S,13,28001
4101,2024-08-29 16:00:00,7,27,27,25.0,0.0,0,43,Riesgo,0,65,Riesgo,S,12,28001
4102,2024-08-29 17:00:00,13,28,28,44.0,0.1,0,38,Riesgo,0,65,Riesgo,S,10,28001
